"","date","vintage_date","district","ensemble_dist_wgt","case_vintage","epidemic_flag","epidemic_flag_poisson","epidemic_flag_poisson2","epidemic_flag_nb","epidemic_flag_quant","epidemic_flag_fixed","threshold_poisson","threshold_poisson2","threshold_nb","threshold","threshold_quant","epidemic_flag_ensamble_possion","epidemic_flag_ensamble_2sd","epidemic_flag_ensamble_quant","epidemic_flag_ensamble_fix_100","epidemic_flag_ensamble_fix_150","epidemic_flag_ensamble_fix_300","epidemic_flag_ensamble_95quant"
"2059",2013-09-01,2013-07-01,"GIONG RIENG",6.54912651405357,1,0,0,0,0,0,0,37,34,35,93.0368946338244,89.2,0,0,0,0,0,0,0
"2060",2013-09-01,2013-07-01,"GIONG TROM",9.07858041462107,2,0,0,0,0,0,0,139,135,137,314.923193998078,224,0,0,0,0,0,0,0
"2061",2013-09-01,2013-07-01,"GO CONG",6.55359501355134,3,0,0,0,0,0,0,44,41,42,64.2680271825527,48.2,0,0,0,0,0,0,0
"2062",2013-09-01,2013-07-01,"GO CONG DONG",52.6344349736636,54,0,0,0,0,0,0,178.025,174,177,306.583506963284,315.6,0,0,0,1,0,0,0
"2063",2013-09-01,2013-07-01,"GO QUAO",8.01670167082191,3,0,0,0,0,0,0,8,7,7,8.80370243444252,14.6,1,0,0,0,0,0,0
"2064",2013-09-01,2013-07-01,"HA TIEN",5.25795128949357,5,0,0,0,0,0,0,21,19,20,32.8698779268834,33.8,0,0,0,0,0,0,0
"2065",2013-09-01,2013-07-01,"HON DAT",18.0386329729418,6,0,0,0,0,0,0,24.025,22,22,26.916375287813,124.3,0,0,0,0,0,0,0
"2066",2013-09-01,2013-07-01,"HONG DAN",4.51813579177675,1,0,0,0,0,0,0,17,14,15,26.3697408250678,27.2,0,0,0,0,0,0,0
"2067",2013-09-01,2013-07-01,"HONG NGU",12.1053077093797,11,0,0,0,0,0,0,111,104,105,180.746967605416,179.9,0,0,0,0,0,0,0
"2068",2013-09-01,2013-07-01,"KE SACH",9.58179656906831,8,0,0,0,0,0,0,104,98,100,164.334456305567,126.4,0,0,0,0,0,0,0
"2069",2013-09-01,2013-07-01,"KIEN LUONG",10.5956308214369,4,0,0,0,0,0,0,42,40,42,59.2134719593318,45.85,0,0,0,0,0,0,0
"2070",2013-09-01,2013-07-01,"LAI VUNG",9.6364745988078,7,0,0,0,0,0,0,56,52,53,74.1059265178782,65,0,0,0,0,0,0,0
"2071",2013-09-01,2013-07-01,"LAP VO",16.7942050517065,9,0,0,0,0,0,0,60,57,58,73.5337254874822,182.2,0,0,0,0,0,0,0
"2072",2013-09-01,2013-07-01,"LONG HO",18.7159841124143,13,0,0,0,0,0,0,33,29,30,25.9749345545253,32.4,0,0,0,0,0,0,0
"2073",2013-09-01,2013-07-01,"LONG MY",10.6293034009222,1,0,0,0,0,0,0,30,27,28,48.5888867447145,35.2,0,0,0,0,0,0,0
"2074",2013-09-01,2013-07-01,"LONG PHU",38.2562437237155,18,0,0,0,0,0,0,117,111,113,150.985407358139,126.6,0,0,0,0,0,0,0
"2075",2013-09-01,2013-07-01,"LONG XUYEN",26.7945946820628,21,0,0,0,0,0,0,100,96,98,196.164342297949,214.2,0,0,0,0,0,0,0
"2076",2013-09-01,2013-07-01,"MANG THIT",10.8743564560449,10,0,0,0,0,0,0,22,19,20,24.4605506082074,51,0,0,0,0,0,0,0
"2077",2013-09-01,2013-07-01,"MO CAY",16.8876879582477,15,0,0,0,0,0,0,116,110,112,187.871947046828,138.25,0,0,0,0,0,0,0
"2078",2013-09-01,2013-07-01,"MOC HOA",14.4593786187368,3,0,0,0,0,0,0,28,25,26,40.178561169119,196.2,0,0,0,0,0,0,0
"2079",2013-09-01,2013-07-01,"MY THO",25.9138174520862,17,0,0,0,0,0,0,111,107,109,149.189346103905,175.4,0,0,0,0,0,0,0
"2080",2013-09-01,2013-07-01,"MY TU",20.9344590992186,7,0,0,0,0,0,0,110,102,104,189.556021721357,148.6,0,0,0,0,0,0,0
"2081",2013-09-01,2013-07-01,"NAM CAN",6.09207036752147,5,0,0,0,0,0,0,107.025,104,105,409.082543904212,299.6,0,0,0,0,0,0,0
"2082",2013-09-01,2013-07-01,"NGA BAY",27.5024248491786,9,0,0,0,0,0,0,68.025,66,67,97.6402531638326,85.8,0,0,0,0,0,0,0
"2083",2013-09-01,2013-07-01,"NGA NAM",15.9071654591727,5,0,0,0,0,0,0,27,25,25,42.5634655800826,32.1,0,0,0,0,0,0,0
"2084",2013-09-01,2013-07-01,"NGOC HIEN",5.48725398672522,0,0,0,0,0,0,0,27,25,25,73.4642488578952,74.15,0,0,0,0,0,0,0
"2085",2013-09-01,2013-07-01,"NINH KIEU",32.9081375953748,22,0,0,0,0,0,0,47,43,44,68.0713558335004,65.8,0,0,0,0,0,0,0
"2086",2013-09-01,2013-07-01,"O MON",20.8701037390248,8,0,0,0,0,0,0,25,22,23,28.01744823647,34.4,0,0,0,0,0,0,0
"2087",2013-09-01,2013-07-01,"PHONG DIEN",16.7186134679344,2,0,0,0,0,0,0,25,22,23,30.6708873350569,47,0,0,0,0,0,0,0
"2088",2013-09-01,2013-07-01,"PHU TAN AN GIANG",8.7031197555719,8,0,0,0,0,0,0,57,54,55,93.9901951359278,75.95,0,0,0,0,0,0,0
"2089",2013-09-01,2013-07-01,"PHU TAN CA MAU",25.2865213379306,17,0,0,0,0,0,0,62,59,60,104.982756057297,80.9,0,0,0,0,0,0,0
"2090",2013-09-01,2013-07-01,"PHUOC LONG",4.23405650155208,0,0,0,0,0,0,0,49,46,47,93.2525891496632,77.4,0,0,0,0,0,0,0
"2091",2013-09-01,2013-07-01,"RACH GIA CITY",15.8750878474815,7,0,0,0,0,0,0,83,78,80,147.92586633213,173,0,0,0,0,0,0,0
"2092",2013-09-01,2013-07-01,"SA DEC",11.7154261994437,2,0,0,0,0,0,0,49,45,46,81.5335731408662,76,0,0,0,0,0,0,0
"2093",2013-09-01,2013-07-01,"SOC TRANG CITY",21.1626814161789,11,0,0,0,0,0,0,75,70,72,99.5189694529816,141,0,0,0,0,0,0,0
"2094",2013-09-01,2013-07-01,"TAM BINH",8.20029563499302,2,0,0,0,0,0,0,30,28,29,35.782040944626,39.8,0,0,0,0,0,0,0
"2095",2013-09-01,2013-07-01,"TAM NONG",22.3831168025096,7,0,0,0,0,0,0,46,43,44,95.5299928034539,190.2,0,0,0,0,0,0,0
"2096",2013-09-01,2013-07-01,"TAN AN",21.7800813088153,15,0,0,0,0,0,0,106,102,103,151.802735505448,163.2,0,0,0,0,0,0,0
"2097",2013-09-01,2013-07-01,"TAN CHAU",24.599361711289,15,0,0,0,0,0,0,113,109,111,172.17757869827,180.2,0,0,0,0,0,0,0
"2098",2013-09-01,2013-07-01,"TAN HIEP",7.57324052211153,4,0,0,0,0,0,0,33,30,31,51.9119504576862,38.7,0,0,0,0,0,0,0
"2099",2013-09-01,2013-07-01,"TAN HONG",45.6955777901762,18,0,0,0,0,0,0,55,52,53,114.851201750547,120.2,0,0,0,0,0,0,0
"2100",2013-09-01,2013-07-01,"TAN HUNG",7.34030547494934,1,0,0,0,0,0,0,32,29,30,55.2636833980236,65,0,0,0,0,0,0,0
"2101",2013-09-01,2013-07-01,"TAN PHUOC",7.110590012418,3,0,0,0,0,0,0,36.025,33,34,57.0680271825527,84.8,0,0,0,0,0,0,0
"2102",2013-09-01,2013-07-01,"TAN THANH",25.1814215622229,2,0,0,0,0,0,0,27,25,25,52.1735531690393,41.35,0,0,0,0,0,0,0
"2103",2013-09-01,2013-07-01,"TAN TRU",11.0054444024173,5,0,0,0,0,0,0,40,37,38,43.9306149266537,35.7,0,0,0,0,0,0,0
"2104",2013-09-01,2013-07-01,"THANH BINH",20.7822686202055,6,0,0,0,0,0,0,51,46,47,103.793805026713,410.8,0,0,0,0,0,0,0
"2105",2013-09-01,2013-07-01,"THANH HOA",17.7603208530552,4,0,0,0,0,0,0,26,23,24,44.1780056072107,34,0,0,0,0,0,0,0
"2106",2013-09-01,2013-07-01,"THANH PHU",36.208178269823,49,0,1,1,1,0,0,38,35,36,52.6833281282527,72.4,0,0,0,0,0,0,0
"2107",2013-09-01,2013-07-01,"THANH TRI",9.43554666036752,0,0,0,0,0,0,0,26,24,25,34.601149387325,25.25,0,0,0,0,0,0,0
"2108",2013-09-01,2013-07-01,"THAP MUOI",41.5056355896038,10,0,0,0,0,0,0,54,51,52,100.638398390427,211.2,0,0,0,0,0,0,0
"2109",2013-09-01,2013-07-01,"THOAI SON",12.1277838572133,5,0,0,0,0,0,0,40,36,37,42.6052622469986,73.2,0,0,0,0,0,0,0
"2110",2013-09-01,2013-07-01,"THOI BINH",8.98396714953243,3,0,0,0,0,0,0,57,53,55,115.702114567044,78.2,0,0,0,0,0,0,0
"2111",2013-09-01,2013-07-01,"THOT NOT",3.9836719884798,1,0,0,0,0,0,0,15,13,14,22.4913767461894,33.8,0,0,0,0,0,0,0
"2112",2013-09-01,2013-07-01,"THU THUA",27.3555359518499,7,0,0,0,0,0,0,60,56,58,93.8876262463213,70.4,0,0,0,0,0,0,0
"2113",2013-09-01,2013-07-01,"TIEU CAN",15.3449789843728,4,0,0,0,0,0,0,32,29,30,61.0839918578087,65.6,0,0,0,0,0,0,0
"2114",2013-09-01,2013-07-01,"TINH BIEN",8.69305904005097,0,0,0,0,0,0,0,34,32,33,35.9161049846888,72.65,0,0,0,0,0,0,0
"2115",2013-09-01,2013-07-01,"TRA CU",25.193025050311,28,0,0,0,0,0,0,72.025,67,68,132.697375115941,114.2,0,0,0,0,0,0,0
"2116",2013-09-01,2013-07-01,"TRA ON",10.95058784549,1,0,0,0,0,0,0,31,28,29,40.4682016962532,29.6,0,0,0,0,0,0,0
"2117",2013-09-01,2013-07-01,"TRA VINH CITY",18.2558280421276,7,0,0,0,0,0,0,21.025,19,20,26.4674796506159,31.6,0,0,0,0,0,0,0
"2118",2013-09-01,2013-07-01,"TRAN VAN THOI",23.5711147555798,29,0,0,0,0,0,0,174,168,170,504.028578303314,343.6,0,0,0,0,0,0,0
"2119",2013-09-01,2013-07-01,"TRI TON",10.1484903172864,4,0,0,0,0,0,0,26,23,24,26.9144761887831,30.6,0,0,0,0,0,0,0
"2120",2013-09-01,2013-07-01,"U MINH",6.04972818557884,1,0,0,0,0,0,0,32,30,31,74.7636238330917,67.4,0,0,0,0,0,0,0
"2121",2013-09-01,2013-07-01,"VI THANH",7.56909076531095,0,0,0,0,0,0,0,10,9,9,12.973126696681,14.2,0,0,0,0,0,0,0
"2122",2013-09-01,2013-07-01,"VI THUY",11.1503569412499,5,0,0,0,0,0,0,16,14,14,19.1451410611713,20,0,0,0,0,0,0,0
"2123",2013-09-01,2013-07-01,"VINH CHAU",11.2406491885214,3,0,0,0,0,0,0,28,25,25,28.7666177907063,22.7,0,0,0,0,0,0,0
"2124",2013-09-01,2013-07-01,"VINH HUNG",10.971611098203,4,0,0,0,0,0,0,13,11,12,17.2307238483242,16.8,0,0,0,0,0,0,0
"2125",2013-09-01,2013-07-01,"VINH LOI",12.9942269041524,6,0,0,0,0,0,0,57,52,54,106.755199332056,107.2,0,0,0,0,0,0,0
"2126",2013-09-01,2013-07-01,"VINH LONG CITY",14.8111550519895,10,0,0,0,0,0,0,20,18,19,19.0710678118655,15.65,0,0,0,0,0,0,0
"2127",2013-09-01,2013-07-01,"VINH THANH",4.21915112181721,2,0,0,0,0,0,0,6,4,5,5.37770876399966,15.8,0,0,0,0,0,0,0
"2128",2013-09-01,2013-07-01,"VUNG LIEM",17.5007083459125,14,0,0,0,0,0,0,41,37,38,48.8591384137868,64,0,0,0,0,0,0,0
"2129",2013-10-01,2013-08-01,"AN MINH",13.4601558490082,19,0,0,0,0,0,0,85,81,82,121.047580591212,101.8,0,0,0,0,0,0,0
"2130",2013-10-01,2013-08-01,"AN PHU",27.4035036662012,41,0,0,0,0,0,0,85,82,83,135.200296735252,104.5,0,0,0,0,0,0,0
"2131",2013-10-01,2013-08-01,"BA TRI",5.63787080536264,7,0,0,0,0,0,0,48,44,45,83.4428384170411,62.45,0,0,0,0,0,0,0
"2132",2013-10-01,2013-08-01,"BAC LIEU",9.27788708717152,7,0,0,0,0,0,0,67,63,64,155.608396610195,126.2,0,0,0,0,0,0,0
"2133",2013-10-01,2013-08-01,"BEN LUC",31.4204792306043,24,0,0,0,0,0,0,58,54,56,84.7066259770654,62.65,0,0,0,0,0,0,0
"2134",2013-10-01,2013-08-01,"BEN TRE",10.8672737359381,4,0,0,0,0,0,0,85.025,81,83,179.548116346196,137.2,0,0,0,0,0,0,0
"2135",2013-10-01,2013-08-01,"BINH DAI",7.58592160630116,17,0,0,0,0,0,0,45,42,43,67.0539811212435,49.25,0,0,0,0,0,0,0
"2136",2013-10-01,2013-08-01,"BINH MINH",5.3720971585615,1,0,0,0,0,0,0,42,39,40,92.7813852799069,84.6,0,0,0,0,0,0,0
"2137",2013-10-01,2013-08-01,"BINH THUY",11.8030443164408,6,0,0,0,0,0,0,22,19,20,34.8979261681848,29.2,0,0,0,0,0,0,0
"2138",2013-10-01,2013-08-01,"CA MAU",8.08894521224798,7,0,0,0,0,0,0,37,33,34,65.5774447458396,76.4,0,0,0,0,0,0,0
"2139",2013-10-01,2013-08-01,"CAI BE",28.8987518934776,12,0,0,0,0,0,0,84,81,82,137.218747503772,143.8,0,0,0,0,0,0,0
"2140",2013-10-01,2013-08-01,"CAI LAY",60.9132792474548,36,0,0,0,0,0,0,183,176,179,273.774447322592,300,0,0,0,1,0,0,0
"2141",2013-10-01,2013-08-01,"CAI NUOC",8.91081394224559,1,0,0,0,0,0,0,25.025,23,24,47.8985804098543,98.1999999999999,0,0,0,0,0,0,0
"2142",2013-10-01,2013-08-01,"CAI RANG",5.63243354255924,6,0,0,0,0,0,0,18,15,16,20.8627804912002,26.4,0,0,0,0,0,0,0
"2143",2013-10-01,2013-08-01,"CAN DUOC",30.0385230703901,14,0,0,0,0,0,0,50,47,48,74.4683595653924,57.95,0,0,0,0,0,0,0
"2144",2013-10-01,2013-08-01,"CAN GIUOC",28.6958431701231,45,0,0,1,1,1,0,46,42,44,50.372706109191,43.6,0,0,0,0,0,0,0
"2145",2013-10-01,2013-08-01,"CANG LONG",6.80425022638926,7,0,0,0,0,0,0,17,15,16,18.3322916030806,19.65,0,0,0,0,0,0,0
"2146",2013-10-01,2013-08-01,"CAO LANH CITY",13.1191370992221,4,0,0,0,0,0,0,69,62,64,154.338443321035,184,0,0,0,0,0,0,0
"2147",2013-10-01,2013-08-01,"CAO LANH DISTRICT",11.8722688771486,6,0,0,0,0,0,0,87,81,83,179.881788371935,286.2,0,0,0,0,0,0,0
"2148",2013-10-01,2013-08-01,"CAU KE",11.0110520927733,5,0,0,0,0,0,0,21,18,19,30.1108905417905,49.6,0,0,0,0,0,0,0
"2149",2013-10-01,2013-08-01,"CAU NGANG",16.3112838071655,2,0,0,0,0,0,0,27,24,25,35.929655629509,75.2,0,0,0,0,0,0,0
"2150",2013-10-01,2013-08-01,"CHAU DOC",9.26813279833083,15,0,0,0,0,0,0,32,30,31,32.8627804912002,27,0,0,0,0,0,0,0
"2151",2013-10-01,2013-08-01,"CHAU PHU",11.7119219760767,12,0,0,0,0,0,0,91,87,89,165.606695222322,137.8,0,0,0,0,0,0,0
"2152",2013-10-01,2013-08-01,"CHAU THANH",6.28503894988848,6,0,0,0,0,0,0,31,27,28,39.5686620690425,54.4,0,0,0,0,0,0,0
"2153",2013-10-01,2013-08-01,"CHAU THANH A",9.60906064073106,9,0,0,0,0,0,0,15,13,14,21.1151074327704,27.8,0,0,0,0,0,0,0
"2154",2013-10-01,2013-08-01,"CHAU THANH AN GIANG",9.00400698782154,6,0,0,0,0,0,0,40,37,38,54.8983145535444,42,0,0,0,0,0,0,0
"2155",2013-10-01,2013-08-01,"CHAU THANH BEN TRE",6.85785912944505,10,0,0,0,0,0,0,77,71,73,152.222646832911,104.6,0,0,0,0,0,0,0
"2156",2013-10-01,2013-08-01,"CHAU THANH DONG THAP",11.02293302161,5,0,0,0,0,0,0,73.025,69,70,92.2775695943859,78.3,0,0,0,0,0,0,0
"2157",2013-10-01,2013-08-01,"CHAU THANH HAU GIANG",6.96743105557979,6,0,0,0,0,0,0,19,17,18,24.4211951048307,17.6,0,0,0,0,0,0,0
"2158",2013-10-01,2013-08-01,"CHAU THANH LONG AN",8.90338875949242,10,0,0,0,0,0,0,50,47,48,63.343879744639,52.5,0,0,0,0,0,0,0
"2159",2013-10-01,2013-08-01,"CHAU THANH TIEN GIANG",12.1695393161842,10,0,0,0,0,0,0,82.025,78,79,84.3196421439349,175.6,0,0,0,0,0,0,0
"2160",2013-10-01,2013-08-01,"CHAU THANH TRA VINH",3.53822377467449,2,0,0,0,0,0,0,15.025,14,14,24.1306149266537,32,0,0,0,0,0,0,0
"2161",2013-10-01,2013-08-01,"CHO GAO",12.3282236782108,5,0,0,0,0,0,0,115,109,111,186.574514724308,179,0,0,0,0,0,0,0
"2162",2013-10-01,2013-08-01,"CHO LACH",4.37748068067941,2,0,0,0,0,0,0,36,33,34,57.9461108870341,38.95,0,0,0,0,0,0,0
"2163",2013-10-01,2013-08-01,"CHO MOI",17.5616008167122,12,0,0,0,0,0,0,82.025,79,80,156.465840618233,166.2,0,0,0,0,0,0,0
"2164",2013-10-01,2013-08-01,"CO DO",17.5668891434232,8,0,0,0,0,0,0,33,30,31,41.0561678430575,41.4,0,0,0,0,0,0,0
"2165",2013-10-01,2013-08-01,"CU LAO DUNG",13.0382518693099,9,0,0,0,0,0,0,38,35,36,45.2473095212946,34.25,0,0,0,0,0,0,0
"2166",2013-10-01,2013-08-01,"DAM DOI",2.99009445093967,0,0,0,0,0,0,0,35,33,34,64.5649846740869,82.4,0,0,0,0,0,0,0
"2167",2013-10-01,2013-08-01,"DONG HAI",16.0605013298014,16,0,0,0,0,0,0,44.025,41,42,78.4776177626922,73.8,0,0,0,0,0,0,0
"2168",2013-10-01,2013-08-01,"DUC HOA",65.0280840236872,53,0,0,0,0,0,0,100.025,95,96,120.62646200689,98.4,0,0,0,1,0,0,0
"2169",2013-10-01,2013-08-01,"DUC HUE",10.9274384615624,0,0,0,0,0,0,0,25,23,24,26.9451410611713,20.95,0,0,0,0,0,0,0
"2170",2013-10-01,2013-08-01,"GIA RAI",8.49025020691785,8,0,0,0,0,0,0,66,62,63,181.557527382332,124,0,0,0,0,0,0,0
"2171",2013-10-01,2013-08-01,"GIONG RIENG",5.27102677983898,4,0,0,0,0,0,0,25,23,24,35.0868938028769,86.4,0,0,0,0,0,0,0
"2172",2013-10-01,2013-08-01,"GIONG TROM",6.74035047128939,6,0,0,0,0,0,0,107,102,103,244.845837213318,173.4,0,0,0,0,0,0,0
"2173",2013-10-01,2013-08-01,"GO CONG",4.47082675428018,4,0,0,0,0,0,0,36,33,34,46.7715410570772,37.2,0,0,0,0,0,0,0
"2174",2013-10-01,2013-08-01,"GO CONG DONG",42.4327992061309,45,0,0,0,0,0,0,132,126,128,223.678792498881,252,0,0,0,0,0,0,0
"2175",2013-10-01,2013-08-01,"GO QUAO",4.38315732257344,1,0,0,0,0,0,0,9,7,8,8.36070170039655,13.4,0,0,0,0,0,0,0
"2176",2013-10-01,2013-08-01,"HA TIEN",2.52663408873052,0,0,0,0,0,0,0,19,17,17,19.6023252670426,17.6,0,0,0,0,0,0,0
"2177",2013-10-01,2013-08-01,"HON DAT",12.7498616594278,5,0,0,0,0,0,0,30,27,28,39.4299775336869,119.3,0,0,0,0,0,0,0
"2178",2013-10-01,2013-08-01,"HONG DAN",3.42639447736656,0,0,0,0,0,0,0,17,15,16,29.4796378236627,33.8,0,0,0,0,0,0,0
"2179",2013-10-01,2013-08-01,"HONG NGU",8.10175818478639,18,0,0,0,0,0,0,97,93,94,127.224690186181,143.8,0,0,0,0,0,0,0
"2180",2013-10-01,2013-08-01,"KE SACH",8.19913771679206,5,0,0,0,0,0,0,96,93,95,148.219997143673,115.6,0,0,0,0,0,0,0
"2181",2013-10-01,2013-08-01,"KIEN LUONG",8.22000645421796,1,0,0,0,0,0,0,37.025,35,36,52.4614658068191,46.8,0,0,0,0,0,0,0
"2182",2013-10-01,2013-08-01,"LAI VUNG",9.78164283132967,8,0,0,0,0,0,0,60,56,57,76.9604697122894,80.6,0,0,0,0,0,0,0
"2183",2013-10-01,2013-08-01,"LAP VO",8.5589577718727,8,0,0,0,0,0,0,50,46,47,72.1109401705356,140.2,0,0,0,0,0,0,0
"2184",2013-10-01,2013-08-01,"LONG HO",12.1634887947498,14,0,0,0,0,0,0,20,18,19,19.3484692283495,16.8,0,0,0,0,0,0,0
"2185",2013-10-01,2013-08-01,"LONG MY",7.06911207964688,2,0,0,0,0,0,0,30,27,28,47.6214203779894,35.6,0,0,0,0,0,0,0
"2186",2013-10-01,2013-08-01,"LONG PHU",25.4296623408022,15,0,0,0,0,0,0,133,127,129,133.098068589478,130.8,0,0,0,0,0,0,0
"2187",2013-10-01,2013-08-01,"LONG XUYEN",26.6911006509928,17,0,0,0,0,0,0,92,87,88,168.021171654932,162,0,0,0,0,0,0,0
"2188",2013-10-01,2013-08-01,"MANG THIT",8.36228352672181,7,0,0,0,0,0,0,30,27,28,58.2419461207636,58.6,0,0,0,0,0,0,0
"2189",2013-10-01,2013-08-01,"MO CAY",10.7982808831735,15,0,0,0,0,0,0,91,87,88,127.091864111584,93.6,0,0,0,0,0,0,0
"2190",2013-10-01,2013-08-01,"MOC HOA",12.1642858998357,5,0,0,0,0,0,0,33.025,31,32,61.1642321328974,146.6,0,0,0,0,0,0,0
"2191",2013-10-01,2013-08-01,"MY THO",18.1203431136046,11,0,0,0,0,0,0,91.025,86,88,105.970575502926,123.6,0,0,0,0,0,0,0
"2192",2013-10-01,2013-08-01,"MY TU",14.1117398885548,10,0,0,0,0,0,0,118,111,113,192.570487341204,142.2,0,0,0,0,0,0,0
"2193",2013-10-01,2013-08-01,"NAM CAN",5.96469839859647,3,0,0,0,0,0,0,82,77,78,286.373541031217,222,0,0,0,0,0,0,0
"2194",2013-10-01,2013-08-01,"NGA BAY",12.2501264518301,4,0,0,0,0,0,0,52,48,50,60.494443758404,67.6,0,0,0,0,0,0,0
"2195",2013-10-01,2013-08-01,"NGA NAM",10.2083363005815,3,0,0,0,0,0,0,33,31,32,61.7717846653191,43.95,0,0,0,0,0,0,0
"2196",2013-10-01,2013-08-01,"NGOC HIEN",2.54280761027136,0,0,0,0,0,0,0,34,32,33,79.4436651025164,55,0,0,0,0,0,0,0
"2197",2013-10-01,2013-08-01,"NINH KIEU",25.4512070062267,18,0,0,0,0,0,0,39,36,37,53.4614658068191,53.6,0,0,0,0,0,0,0
"2198",2013-10-01,2013-08-01,"O MON",16.4489281576964,9,0,0,0,0,0,0,29,27,28,44.8428207615552,37,0,0,0,0,0,0,0
"2199",2013-10-01,2013-08-01,"PHONG DIEN",13.1000981353894,2,0,0,0,0,0,0,20,18,19,21.6953597148327,35.8,0,0,0,0,0,0,0
"2200",2013-10-01,2013-08-01,"PHU TAN AN GIANG",8.28655333792998,5,0,0,0,0,0,0,54,50,52,80.3807836296935,54.6,0,0,0,0,0,0,0
"2201",2013-10-01,2013-08-01,"PHU TAN CA MAU",32.4175783924107,23,0,0,0,0,0,0,56,53,54,76.9965515532789,61.95,0,0,0,0,0,0,0
"2202",2013-10-01,2013-08-01,"PHUOC LONG",6.81810895894268,3,0,0,0,0,0,0,59,55,56,112.870977986416,107.4,0,0,0,0,0,0,0
"2203",2013-10-01,2013-08-01,"RACH GIA CITY",12.9432351258448,11,0,0,0,0,0,0,70,66,68,110.587322528888,129.6,0,0,0,0,0,0,0
"2204",2013-10-01,2013-08-01,"SA DEC",10.9774554629941,2,0,0,0,0,0,0,46,42,43,56.7080899284867,59,0,0,0,0,0,0,0
"2205",2013-10-01,2013-08-01,"SOC TRANG CITY",16.1140067356092,3,0,0,0,0,0,0,91,87,88,137.324029540813,146,0,0,0,0,0,0,0
"2206",2013-10-01,2013-08-01,"TAM BINH",4.69174505116021,2,0,0,0,0,0,0,28,25,26,40.4892044814268,35.6,0,0,0,0,0,0,0
"2207",2013-10-01,2013-08-01,"TAM NONG",14.5119565024278,7,0,0,0,0,0,0,45,42,43,75.058100283222,151.2,0,0,0,0,0,0,0
"2208",2013-10-01,2013-08-01,"TAN AN",17.5852277377708,14,0,0,0,0,0,0,94,88,90,126.72258497088,108.8,0,0,0,0,0,0,0
"2209",2013-10-01,2013-08-01,"TAN CHAU",12.334383159964,19,0,0,0,0,0,0,65,61,62,100.710733895392,86.75,0,0,0,0,0,0,0
"2210",2013-10-01,2013-08-01,"TAN HIEP",4.55134538144872,7,0,0,0,0,0,0,32,29,30,54.9116499156263,57.2,0,0,0,0,0,0,0
"2211",2013-10-01,2013-08-01,"TAN HONG",23.6826883452175,31,0,0,0,0,0,0,62,57,59,128.522724143111,93.8,0,0,0,0,0,0,0
"2212",2013-10-01,2013-08-01,"TAN HUNG",5.30752497535651,4,0,0,0,0,0,0,29,25,26,29.6619037896906,72.6,0,0,0,0,0,0,0
"2213",2013-10-01,2013-08-01,"TAN PHUOC",4.22308910664439,2,0,0,0,0,0,0,25,22,23,33.069974241538,32,0,0,0,0,0,0,0
"2214",2013-10-01,2013-08-01,"TAN THANH",12.3114588306172,7,0,0,0,0,0,0,34,30,31,37.6531550176655,103.8,0,0,0,0,0,0,0
"2215",2013-10-01,2013-08-01,"TAN TRU",5.83899226845163,9,0,0,0,0,0,0,52,50,51,68.9119504576862,54.8,0,0,0,0,0,0,0
"2216",2013-10-01,2013-08-01,"THANH BINH",9.79434032130128,11,0,0,0,0,0,0,46,41,42,95.671834685765,274.6,0,0,0,0,0,0,0
"2217",2013-10-01,2013-08-01,"THANH HOA",11.7524564751198,1,0,0,0,0,0,0,20,18,19,23.7473401244707,47.4,0,0,0,0,0,0,0
"2218",2013-10-01,2013-08-01,"THANH PHU",65.1798459061466,23,0,0,0,0,0,0,39,36,37,55.5337254874822,82.4,1,1,0,1,0,0,0
"2219",2013-10-01,2013-08-01,"THANH TRI",9.75349073521561,1,0,0,0,0,0,0,29,26,27,41.1810730128188,33.2,0,0,0,0,0,0,0
"2220",2013-10-01,2013-08-01,"THAP MUOI",41.1892413322038,21,0,0,0,0,0,0,54,51,52,73.0755228095311,348.6,0,0,0,0,0,0,0
"2221",2013-10-01,2013-08-01,"THOAI SON",9.82790307639551,0,0,0,0,0,0,0,33,30,31,32.5344085462111,53.2,0,0,0,0,0,0,0
"2222",2013-10-01,2013-08-01,"THOI BINH",8.35029219635802,1,0,0,0,0,0,0,39,36,37,67.3807836296935,51.6,0,0,0,0,0,0,0
"2223",2013-10-01,2013-08-01,"THOT NOT",3.03492995292463,1,0,0,0,0,0,0,17.025,15,16,25.1231850475024,29.6,0,0,0,0,0,0,0
"2224",2013-10-01,2013-08-01,"THU THUA",21.498994623192,7,0,0,0,0,0,0,47,43,45,55.1684955432687,70.2,0,0,0,0,0,0,0
"2225",2013-10-01,2013-08-01,"TIEU CAN",8.12232887146853,7,0,0,0,0,0,0,33.025,31,32,64.922895393297,58.8,0,0,0,0,0,0,0
"2226",2013-10-01,2013-08-01,"TINH BIEN",7.32053130173085,4,0,0,0,0,0,0,29,26,27,46.8701255745354,86.45,0,0,0,0,0,0,0
"2227",2013-10-01,2013-08-01,"TRA CU",22.4763110571628,16,0,0,0,0,0,0,56,52,54,101.709899351105,101,0,0,0,0,0,0,0
"2228",2013-10-01,2013-08-01,"TRA ON",5.42462147507041,1,0,0,0,0,0,0,21,19,20,18.6991524815011,18.6,0,0,0,0,0,0,0
"2229",2013-10-01,2013-08-01,"TRA VINH CITY",6.69336858638367,2,0,0,0,0,0,0,29,26,27,37.9754948851874,30.8,0,0,0,0,0,0,0
